Date,Airline,Flight,From,To,Dep Terminal,Dep Gate,Arr Terminal,Arr Gate,Canceled,Diverted To,Gate Departure (Scheduled),Gate Departure (Actual),Take off (Scheduled),Take off (Actual),Landing (Scheduled),Landing (Actual),Gate Arrival (Scheduled),Gate Arrival (Actual),Aircraft Type Name,Tail Number,PNR,Seat,Seat Type,Cabin Class,Flight Reason,Notes,Flight Flighty ID,Airline Flighty ID,Departure Airport Flighty ID,Arrival Airport Flighty ID,Diverted To Airport Flighty ID,Aircraft Type Flighty ID
2023-02-02,UAL,343,ORD,SFO,1,B17,3,F13,false,,2023-02-02T08:45,2023-02-02T09:13,,,,,2023-02-02T11:31,2023-02-02T11:39,Boeing 787-10,,,,,,,,14c397e7-7708-41d3-a3fc-700f79a5f1f9,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,9b0faf9d-6e26-44ce-88d6-f30a340ea2b7,,7ee6dd4c-86a8-412a-8fd3-9dc79c771bc9
2023-02-03,UAL,739,ORD,ABQ,1,B11,Main,A1,false,,2023-02-03T09:30,2023-02-03T09:46,,,,,2023-02-03T11:49,2023-02-03T11:46,Airbus A319,,,,,,,,d1ec6b8c-1ad0-4b78-8742-cb961248d619,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,7b925806-8601-400f-bd02-c38802c531b8,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2023-02-03,UAL,265,ABQ,ORD,Main,A1,1,B21,false,,2023-02-03T12:54,2023-02-03T12:44,,,,,2023-02-03T16:45,2023-02-03T16:25,Airbus A319,,,,,,,,2010d406-6338-4cb7-baf3-cb32fc946890,b57b4c86-4724-48f1-80be-d7de4036004a,7b925806-8601-400f-bd02-c38802c531b8,a5eff314-18e7-4c87-bd38-0131882f1b8d,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2023-02-03,UAL,1400,ORD,RSW,1,B21,Main,D2,false,,2023-02-03T17:51,2023-02-03T17:54,,,,,2023-02-03T21:52,2023-02-03T21:36,Airbus A319,,,,,,,,1b3e6f44-b957-43d9-b5b2-c688574f53a7,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,08621c1f-308f-4ca0-b669-176a02269900,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2023-02-04,UAL,2343,RSW,DEN,,C3,,A18,false,,2023-02-04T15:39,2023-02-04T15:30,,,,,2023-02-04T17:56,2023-02-04T17:34,Boeing 737 MAX 9,,,,,,,,669061ef-bf69-4dbe-a39a-f0a271667eed,b57b4c86-4724-48f1-80be-d7de4036004a,08621c1f-308f-4ca0-b669-176a02269900,d00b5728-0678-4689-b660-fe9e583203dc,,8240381a-dce7-4694-a1d8-4769a0c6507a
2023-02-04,UAL,1588,DEN,RDM,Main,B29,,,false,,2023-02-04T19:26,2023-02-04T19:38,,,,,2023-02-04T21:11,2023-02-04T21:23,Airbus A320,,,,,,,,8b8131d8-5edb-417d-b711-85003a75de1b,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,5f6ef50d-989f-4ce8-a1b0-c8b75860026e,,dd390a1f-e92a-4411-ab72-04db16d42030
2023-02-06,UAL,1188,RDM,DEN,,C,,B26,false,,2023-02-06T05:15,2023-02-06T05:10,,,,,2023-02-06T08:38,2023-02-06T08:24,Airbus A319,,,,,,,,39694cc4-c5f5-4bf4-be8c-d34f81ad77df,b57b4c86-4724-48f1-80be-d7de4036004a,5f6ef50d-989f-4ce8-a1b0-c8b75860026e,d00b5728-0678-4689-b660-fe9e583203dc,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2023-02-06,UAL,899,DEN,EWR,Main,B24,A,17,false,,2023-02-06T09:40,2023-02-06T09:54,,,,,2023-02-06T15:23,2023-02-06T15:29,Airbus A319,,,,,,,,0d1ff114-3b39-4265-8b5b-cb78ad001fd6,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,4427d229-a1e2-4955-81fa-9b5c0f103f12,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2023-02-06,UAL,2113,EWR,ORD,C,C86,1,B9,false,,2023-02-06T17:09,2023-02-06T17:15,,,,,2023-02-06T18:50,2023-02-06T19:02,Boeing 737-800,,,,,,,,b1a6263d-a5ab-48e6-b073-260326e5ae93,b57b4c86-4724-48f1-80be-d7de4036004a,4427d229-a1e2-4955-81fa-9b5c0f103f12,a5eff314-18e7-4c87-bd38-0131882f1b8d,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2023-02-10,UAL,2012,ORD,EGE,1,B7,,3,false,,2023-02-10T09:06,2023-02-10T09:03,,,,,2023-02-10T11:09,2023-02-10T10:41,Boeing 737-700,,,,,,,,c7326cc8-5812-4670-98b1-cd70ca65ed43,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,2b7133c9-5406-43e0-9d38-c08b2dc7fecb,,886c3a0c-c7a3-4205-982f-35cddc765ae1
2023-02-10,UAL,2182,EGE,IAH,,3,C,C35,false,,2023-02-10T12:00,2023-02-10T11:49,,,,,2023-02-10T15:40,2023-02-10T15:19,Boeing 737-700,,,,,,,,d63570a2-0817-46ff-9348-fe6d3affd0bc,b57b4c86-4724-48f1-80be-d7de4036004a,2b7133c9-5406-43e0-9d38-c08b2dc7fecb,9a82d843-2e36-4dba-8a6c-ea86d70b316b,,886c3a0c-c7a3-4205-982f-35cddc765ae1
2023-02-10,UAL,1712,IAH,MCO,E,E16,B,41,false,,2023-02-10T18:14,2023-02-10T18:09,,,,,2023-02-10T21:32,2023-02-10T21:35,Boeing 737-900ER,,,,,,,,4889c0d4-2c85-43ca-98c8-c98c28d17e44,b57b4c86-4724-48f1-80be-d7de4036004a,9a82d843-2e36-4dba-8a6c-ea86d70b316b,85570a14-2373-4bad-a7b5-b3a9a7fdce90,,24012541-435d-4a27-af8a-4791336f1965
2023-02-11,UAL,1302,MCO,EWR,B,42,A,A12,false,,2023-02-11T09:46,2023-02-11T09:39,,,,,2023-02-11T12:29,2023-02-11T12:07,Boeing 737-800,,,,,,,,08a3c505-51c7-46ac-810b-46b097dafdd9,b57b4c86-4724-48f1-80be-d7de4036004a,85570a14-2373-4bad-a7b5-b3a9a7fdce90,4427d229-a1e2-4955-81fa-9b5c0f103f12,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2023-02-11,UAL,1673,EWR,ORD,C,C131,1,C28,false,,2023-02-11T15:07,2023-02-11T15:06,,,,,2023-02-11T16:48,2023-02-11T16:30,Boeing 737 MAX 9,,,,,,,,bdf92215-726c-4d22-9ebd-646eae39da1b,b57b4c86-4724-48f1-80be-d7de4036004a,4427d229-a1e2-4955-81fa-9b5c0f103f12,a5eff314-18e7-4c87-bd38-0131882f1b8d,,8240381a-dce7-4694-a1d8-4769a0c6507a
2023-02-11,UAL,2029,ORD,RIC,1,B10,,B1,false,,2023-02-11T18:21,2023-02-11T18:12,,,,,2023-02-11T21:23,2023-02-11T21:13,Airbus A319,,,,,,,,d58b0f24-0a73-44b2-aa99-1d0a09dc04cd,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,251bd012-ff1b-4fd6-aa7f-c7b9112eddad,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2023-02-13,UAL,2234,RIC,ORD,,B1,1,C25,false,,2023-02-13T06:45,2023-02-13T06:33,,,,,2023-02-13T08:01,2023-02-13T07:51,Airbus A320,,,,,,,,f3354aff-eb8d-45f2-bee0-084621f44075,b57b4c86-4724-48f1-80be-d7de4036004a,251bd012-ff1b-4fd6-aa7f-c7b9112eddad,a5eff314-18e7-4c87-bd38-0131882f1b8d,,dd390a1f-e92a-4411-ab72-04db16d42030
2023-02-15,UAL,1400,ORD,RSW,1,C19,,D7,false,,2023-02-15T18:21,2023-02-15T18:18,,,,,2023-02-15T22:22,2023-02-15T22:16,Boeing 737-900ER,,,,,,,,b0ab8e97-442e-4962-bcb6-6ed67ff47ff9,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,08621c1f-308f-4ca0-b669-176a02269900,,24012541-435d-4a27-af8a-4791336f1965
2023-02-16,UAL,2487,RSW,EWR,Main,C3,A,A23,false,,2023-02-16T11:29,2023-02-16T11:24,,,,,2023-02-16T14:30,2023-02-16T14:22,Boeing 737-700,,,,,,,,94d5c797-43ec-4542-9d49-849e8b7d842c,b57b4c86-4724-48f1-80be-d7de4036004a,08621c1f-308f-4ca0-b669-176a02269900,4427d229-a1e2-4955-81fa-9b5c0f103f12,,886c3a0c-c7a3-4205-982f-35cddc765ae1
2023-02-16,UAL,2612,EWR,PHX,C,C134,3,E7,false,,2023-02-16T16:27,2023-02-16T17:12,,,,,2023-02-16T20:02,2023-02-16T20:36,Boeing 737-900ER,,,,,,,,c6de67a8-47fa-40b0-b291-850b04f2a5f5,b57b4c86-4724-48f1-80be-d7de4036004a,4427d229-a1e2-4955-81fa-9b5c0f103f12,a2f06eec-440b-48dd-9096-f9051e8a07ef,,24012541-435d-4a27-af8a-4791336f1965
2023-02-17,UAL,1382,PHX,EWR,3,E1,A,A16,false,,2023-02-17T08:22,2023-02-17T08:16,,,,,2023-02-17T15:00,2023-02-17T14:45,Boeing 737-900ER,,,,,,,,0e8b2084-36dc-49cb-8e94-9fc2c434e453,b57b4c86-4724-48f1-80be-d7de4036004a,a2f06eec-440b-48dd-9096-f9051e8a07ef,4427d229-a1e2-4955-81fa-9b5c0f103f12,,24012541-435d-4a27-af8a-4791336f1965
2023-02-17,UAL,2612,EWR,PHX,C,C133,3,E1,false,,2023-02-17T16:22,2023-02-17T16:27,,,,,2023-02-17T19:57,2023-02-17T20:29,Boeing 737-900ER,,,,,,,,49c8aa92-a09a-47b5-951f-190e952e88ef,b57b4c86-4724-48f1-80be-d7de4036004a,4427d229-a1e2-4955-81fa-9b5c0f103f12,a2f06eec-440b-48dd-9096-f9051e8a07ef,,24012541-435d-4a27-af8a-4791336f1965
2023-02-18,UAL,2207,PHX,ORD,3,E7,1,C22,false,,2023-02-18T08:10,2023-02-18T08:06,,,,,2023-02-18T12:34,2023-02-18T12:06,Boeing 737-900ER,,,,,,,,33c351e3-47f4-4901-8dc4-4e57ebe00474,b57b4c86-4724-48f1-80be-d7de4036004a,a2f06eec-440b-48dd-9096-f9051e8a07ef,a5eff314-18e7-4c87-bd38-0131882f1b8d,,24012541-435d-4a27-af8a-4791336f1965
2023-02-20,UAL,2279,ORD,IAH,1,B3,C,C40,false,,2023-02-20T05:52,2023-02-20T05:48,,,,,2023-02-20T08:48,2023-02-20T08:41,Boeing 757-300,,,,,,,,69792d45-b0a0-424c-8c4c-b5435231bd84,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,9a82d843-2e36-4dba-8a6c-ea86d70b316b,,0e3e6575-bd45-480c-bd83-360ac9fc02d2
2023-02-20,UAL,1588,IAH,SLC,C,C34,,B16,false,,2023-02-20T09:58,2023-02-20T09:49,,,,,2023-02-20T12:22,2023-02-20T13:40,Boeing 737-900ER,,,,,,,,b63bdda1-b103-485d-9cea-dd15675355ae,b57b4c86-4724-48f1-80be-d7de4036004a,9a82d843-2e36-4dba-8a6c-ea86d70b316b,a9fd3eb2-255a-4372-9c86-ff4f7ee1d2c1,,24012541-435d-4a27-af8a-4791336f1965
2023-02-21,UAL,1557,SLC,DEN,,B12,,B31,false,,2023-02-21T07:15,2023-02-21T07:13,,,,,2023-02-21T08:48,2023-02-21T08:45,Boeing 737-800,,,,,,,,9f6c83e8-520e-4456-bac4-f3446210737a,b57b4c86-4724-48f1-80be-d7de4036004a,a9fd3eb2-255a-4372-9c86-ff4f7ee1d2c1,d00b5728-0678-4689-b660-fe9e583203dc,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2023-02-21,UAL,1586,DEN,OMA,,B45,,B13,false,,2023-02-21T09:59,2023-02-21T10:18,,,,,2023-02-21T12:26,2023-02-21T12:34,Boeing 737-800,,,,,,,,526ae829-c8ff-46b8-ba85-05e0b5c275b2,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,1a9e1d6b-a0fa-4d1a-9d32-5946bdc660e3,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2023-02-22,UAL,1010,OMA,SFO,,B11,3,F12,false,,2023-02-22T05:45,2023-02-22T05:42,,,,,2023-02-22T07:40,2023-02-22T07:19,Airbus A319,,,,,,,,04a6f5a5-48b1-4d04-b312-686f7474ac79,b57b4c86-4724-48f1-80be-d7de4036004a,1a9e1d6b-a0fa-4d1a-9d32-5946bdc660e3,9b0faf9d-6e26-44ce-88d6-f30a340ea2b7,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2023-02-22,UAL,2334,SFO,PSP,2,D11,,17,false,,2023-02-22T08:56,2023-02-22T08:58,,,,,2023-02-22T10:32,2023-02-22T10:18,Airbus A320,,,,,,,,8fbac475-3cfb-4bfa-bd82-c727c3991e66,b57b4c86-4724-48f1-80be-d7de4036004a,9b0faf9d-6e26-44ce-88d6-f30a340ea2b7,0c3e22c8-a9c2-44ad-bc2c-0c8ade05c631,,dd390a1f-e92a-4411-ab72-04db16d42030
2023-02-22,UAL,1494,PSP,ORD,,17,2,E14,false,,2023-02-22T11:23,2023-02-22T11:18,,,,,2023-02-22T17:10,2023-02-22T16:50,Airbus A320,,,,,,,,b1fed0ef-080e-4b2c-96fb-176ed231e12c,b57b4c86-4724-48f1-80be-d7de4036004a,0c3e22c8-a9c2-44ad-bc2c-0c8ade05c631,a5eff314-18e7-4c87-bd38-0131882f1b8d,,dd390a1f-e92a-4411-ab72-04db16d42030
2023-03-06,UAL,469,ORD,GSP,1,C30,,A8,false,,2023-03-06T11:00,2023-03-06T10:56,,,,,2023-03-06T13:48,2023-03-06T13:42,Airbus A319,,,,,,,,0288ea1b-51b3-426f-bf34-465c843658e3,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,fb3ebadd-f223-4770-916f-96af2217f02f,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2023-03-07,UAL,1575,GSP,DEN,,A6,,B12,false,,2023-03-07T08:16,2023-03-07T08:09,,,,,2023-03-07T10:03,2023-03-07T09:50,Airbus A319,,,,,,,,d0642044-50ba-4466-8f7a-66d524ac5e98,b57b4c86-4724-48f1-80be-d7de4036004a,fb3ebadd-f223-4770-916f-96af2217f02f,d00b5728-0678-4689-b660-fe9e583203dc,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2023-03-07,UAL,465,DEN,ELP,Main,B12,Main,B9,false,,2023-03-07T11:30,2023-03-07T11:23,,,,,2023-03-07T13:21,2023-03-07T13:21,Airbus A319,,,,,,,,d9a3001d-75ff-4fa7-a19b-4702a1d72da7,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,82b61588-95a3-4c1d-98aa-18272eee2997,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2023-03-08,UAL,1018,ELP,DEN,,B9,,B7,false,,2023-03-08T06:45,2023-03-08T06:46,,,,,2023-03-08T08:35,2023-03-08T08:35,Airbus A320,,,,,,,,1d301a69-34cb-49de-8517-69a8d3194def,b57b4c86-4724-48f1-80be-d7de4036004a,82b61588-95a3-4c1d-98aa-18272eee2997,d00b5728-0678-4689-b660-fe9e583203dc,,dd390a1f-e92a-4411-ab72-04db16d42030
2023-03-08,UAL,763,DEN,ORD,Main,B38,1,C18,false,,2023-03-08T09:50,2023-03-08T09:51,,,,,2023-03-08T13:12,2023-03-08T13:06,Boeing 777-200 ER,,,,,,,,4ff3f3da-f11a-44cb-a6b4-0f340818803e,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,a5eff314-18e7-4c87-bd38-0131882f1b8d,,a0f171e1-86df-426a-8922-e460c0660ae6
2023-03-13,UAL,739,ORD,ABQ,1,C9,Main,A1,false,,2023-03-13T09:30,2023-03-13T09:25,,,,,2023-03-13T11:43,2023-03-13T11:46,Boeing 737 MAX 9,,,,,,,,c5e8d722-9cf9-4604-a0d2-f2375f65c548,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,7b925806-8601-400f-bd02-c38802c531b8,,8240381a-dce7-4694-a1d8-4769a0c6507a
2023-03-13,UAL,265,ABQ,ORD,Main,A1,1,B5,false,,2023-03-13T13:01,2023-03-13T13:06,,,,,2023-03-13T16:44,2023-03-13T16:56,Boeing 737 MAX 9,,,,,,,,7b3ce40d-f15b-41f9-89d8-b66bfc8e2245,b57b4c86-4724-48f1-80be-d7de4036004a,7b925806-8601-400f-bd02-c38802c531b8,a5eff314-18e7-4c87-bd38-0131882f1b8d,,8240381a-dce7-4694-a1d8-4769a0c6507a
2023-03-13,UAL,1577,ORD,TPA,1,C17,,A8,false,,2023-03-13T18:20,2023-03-13T18:24,,,,,2023-03-13T22:06,2023-03-13T22:19,Boeing 737-800,,,,,,,,40a2b494-5b7e-478c-92ce-c1c971218558,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,af50854a-e728-4e40-885b-d8b73b69f6e8,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2023-03-14,UAL,1689,TPA,DEN,,A6,,A20,false,,2023-03-14T16:05,2023-03-14T16:18,,,,,2023-03-14T18:09,2023-03-14T18:28,Boeing 737 MAX 9,,,,,,,,60ddfd2e-05ca-4715-9e7e-3fe29ae0203a,b57b4c86-4724-48f1-80be-d7de4036004a,af50854a-e728-4e40-885b-d8b73b69f6e8,d00b5728-0678-4689-b660-fe9e583203dc,,8240381a-dce7-4694-a1d8-4769a0c6507a
2023-03-14,UAL,577,DEN,GEG,Main,A20,,B1,false,,2023-03-14T19:21,2023-03-14T19:27,,,,,2023-03-14T20:48,2023-03-14T20:44,Boeing 737 MAX 9,,,,,,,,e5eff6c3-440d-4beb-a805-0616b3509216,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,4e341490-cdd1-49fb-ab6d-1792ec71f2ef,,8240381a-dce7-4694-a1d8-4769a0c6507a
2023-03-15,UAL,1255,GEG,DEN,,B1,Main,B67,false,,2023-03-15T13:38,2023-03-15T13:39,,,,,2023-03-15T16:53,2023-03-15T16:46,Boeing 737-800,,,,,,,,1e0e2217-56c4-4084-8e00-33f5ceb7486d,b57b4c86-4724-48f1-80be-d7de4036004a,4e341490-cdd1-49fb-ab6d-1792ec71f2ef,d00b5728-0678-4689-b660-fe9e583203dc,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2023-03-15,UAL,1211,DEN,PIT,Main,B67,Main,A12,false,,2023-03-15T17:57,2023-03-15T19:05,,,,,2023-03-15T22:55,2023-03-16T00:03,Boeing 737-800,,,,,,,,bb0bdd32-58b0-4547-9a14-950fc16c7de6,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,55394d7e-5085-44dc-8919-ae570e6305b3,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2023-03-16,UAL,1528,PIT,IAH,,A2,E,E11,false,,2023-03-16T16:40,2023-03-16T16:46,,,,,2023-03-16T18:56,2023-03-16T18:57,Boeing 737 MAX 8,,,,,,,,51b2376e-f8b2-43a1-8766-6f020178db51,b57b4c86-4724-48f1-80be-d7de4036004a,55394d7e-5085-44dc-8919-ae570e6305b3,9a82d843-2e36-4dba-8a6c-ea86d70b316b,,5ee1c1db-bf8c-475a-99b0-262bbc7a50b2
2023-03-16,UAL,2420,IAH,ORD,E,E11,1,C24,false,,2023-03-16T20:10,2023-03-16T20:17,,,,,2023-03-16T22:48,2023-03-16T23:27,Boeing 737 MAX 8,,,,,,,,4547f6f8-3da4-4b96-8f0a-92bb9b4bda09,b57b4c86-4724-48f1-80be-d7de4036004a,9a82d843-2e36-4dba-8a6c-ea86d70b316b,a5eff314-18e7-4c87-bd38-0131882f1b8d,,5ee1c1db-bf8c-475a-99b0-262bbc7a50b2
2023-03-20,UAL,2326,ORD,TPA,1,C9,,A9,false,,2023-03-20T07:35,2023-03-20T07:28,,,,,2023-03-20T11:17,2023-03-20T11:02,Boeing 737 MAX 9,,,,,,,,0a52c067-0718-4862-93b0-b7ea380b37f7,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,af50854a-e728-4e40-885b-d8b73b69f6e8,,8240381a-dce7-4694-a1d8-4769a0c6507a
2023-03-20,UAL,2326,TPA,IAH,,A6,C,C15,false,,2023-03-20T13:59,2023-03-20T13:56,,,,,2023-03-20T15:32,2023-03-20T15:31,Boeing 737-900ER,,,,,,,,e4eceb1a-b1bc-451c-9f31-7d098f8e232d,b57b4c86-4724-48f1-80be-d7de4036004a,af50854a-e728-4e40-885b-d8b73b69f6e8,9a82d843-2e36-4dba-8a6c-ea86d70b316b,,24012541-435d-4a27-af8a-4791336f1965
2023-03-20,UAL,2377,IAH,CLE,C,C45,Main,C25,false,,2023-03-20T16:35,2023-03-20T16:34,,,,,2023-03-20T20:14,2023-03-20T20:10,Boeing 737 MAX 8,,,,,,,,e856f659-df7e-4904-9d6b-ac1ebc7027da,b57b4c86-4724-48f1-80be-d7de4036004a,9a82d843-2e36-4dba-8a6c-ea86d70b316b,c3e92536-273d-40e5-8464-45836fa4a427,,5ee1c1db-bf8c-475a-99b0-262bbc7a50b2
2023-03-21,UAL,737,CLE,EWR,Main,C17,C,80,false,,2023-03-21T07:15,2023-03-21T07:09,,,,,2023-03-21T08:48,2023-03-21T08:31,Boeing 737-700,,,,,,,,df5dfb93-0b23-4463-ab0c-b6719fe8030c,b57b4c86-4724-48f1-80be-d7de4036004a,c3e92536-273d-40e5-8464-45836fa4a427,4427d229-a1e2-4955-81fa-9b5c0f103f12,,886c3a0c-c7a3-4205-982f-35cddc765ae1
2023-03-21,UAL,293,EWR,DFW,C,C80,E,E5,false,,2023-03-21T09:56,2023-03-21T09:49,,,,,2023-03-21T13:00,2023-03-21T12:37,Boeing 737-700,,,,,,,,b906ac5c-d39a-4b8b-adf4-b096bdb28cf1,b57b4c86-4724-48f1-80be-d7de4036004a,4427d229-a1e2-4955-81fa-9b5c0f103f12,1573100e-e4a3-47b0-9399-01b36074e1f5,,886c3a0c-c7a3-4205-982f-35cddc765ae1
2023-03-21,UAL,2150,DFW,EWR,E,E5,C,C83,false,,2023-03-21T14:01,2023-03-21T13:58,,,,,2023-03-21T18:23,2023-03-21T18:08,Boeing 737-700,,,,,,,,9d5511de-9329-418e-84fb-046f78cdbc37,b57b4c86-4724-48f1-80be-d7de4036004a,1573100e-e4a3-47b0-9399-01b36074e1f5,4427d229-a1e2-4955-81fa-9b5c0f103f12,,886c3a0c-c7a3-4205-982f-35cddc765ae1
2023-03-22,UAL,1176,EWR,DEN,C,C128,,B28,false,,2023-03-22T06:00,2023-03-22T05:59,,,,,2023-03-22T08:36,2023-03-22T08:30,Boeing 757-200,,,,,,,,3911f8e4-8fe1-47cd-a4c2-f70020071644,b57b4c86-4724-48f1-80be-d7de4036004a,4427d229-a1e2-4955-81fa-9b5c0f103f12,d00b5728-0678-4689-b660-fe9e583203dc,,2c3a4012-9fb9-44fc-9a71-0b6cb336042e
2023-03-22,UAL,1144,DEN,MCI,Main,B44,,B47,false,,2023-03-22T10:04,2023-03-22T11:11,,,,,2023-03-22T12:40,2023-03-22T13:43,Boeing 737-800,,,,,,,,37bce6e2-6e6e-4b1f-870b-b096428f33e3,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,bd6062aa-a329-43e4-b684-82b0e7579c91,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2023-03-23,UAL,2391,MCI,DEN,,B49,,B18,false,,2023-03-23T06:00,2023-03-23T05:55,,,,,2023-03-23T06:59,2023-03-23T07:04,Boeing 737-900ER,,,,,,,,98ecb878-169a-4ffc-984a-66b4fba506e9,b57b4c86-4724-48f1-80be-d7de4036004a,bd6062aa-a329-43e4-b684-82b0e7579c91,d00b5728-0678-4689-b660-fe9e583203dc,,24012541-435d-4a27-af8a-4791336f1965
2023-03-23,UAL,763,DEN,ORD,Main,B36,1,C18,false,,2023-03-23T09:50,2023-03-23T09:56,,,,,2023-03-23T13:12,2023-03-23T13:07,Boeing 777-200 ER,,,,,,,,cfe0a5f5-d11c-4fbf-b056-be3ba7acd013,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,a5eff314-18e7-4c87-bd38-0131882f1b8d,,a0f171e1-86df-426a-8922-e460c0660ae6
2023-03-27,UAL,2417,ORD,DCA,1,C31,2,B12,false,,2023-03-27T12:45,2023-03-27T12:44,,,,,2023-03-27T15:39,2023-03-27T15:18,Airbus A319,,,,,,,,13c78b48-2f67-436c-bff9-3666e8baee72,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,be38c6f9-3dd7-41e2-baf8-929dbd2b54f3,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2023-03-27,UAL,2007,DCA,IAH,2,B12,E,E3,false,,2023-03-27T16:30,2023-03-27T16:31,,,,,2023-03-27T18:57,2023-03-27T19:06,Airbus A319,,,,,,,,9890fb84-6c93-428d-ba82-ed1916082955,b57b4c86-4724-48f1-80be-d7de4036004a,be38c6f9-3dd7-41e2-baf8-929dbd2b54f3,9a82d843-2e36-4dba-8a6c-ea86d70b316b,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2023-03-27,UAL,1794,IAH,MEM,C,C34,,11,false,,2023-03-27T20:22,2023-03-27T21:21,,,,,2023-03-27T21:56,2023-03-27T22:41,Boeing 737-900ER,,,,,,,,6bf00c4e-1b32-42fa-8d9d-1d200de1f862,b57b4c86-4724-48f1-80be-d7de4036004a,9a82d843-2e36-4dba-8a6c-ea86d70b316b,e778cfae-3f9c-485d-b96a-008ab30bc81b,,24012541-435d-4a27-af8a-4791336f1965
2023-03-29,UAL,1792,MEM,ORD,,13,1,B6,false,,2023-03-29T07:43,2023-03-29T07:33,,,,,2023-03-29T09:31,2023-03-29T09:10,Boeing 737-900ER,,,,,,,,80478c93-2dbf-4b58-81d4-47b5e3ed55ad,b57b4c86-4724-48f1-80be-d7de4036004a,e778cfae-3f9c-485d-b96a-008ab30bc81b,a5eff314-18e7-4c87-bd38-0131882f1b8d,,24012541-435d-4a27-af8a-4791336f1965
2023-03-29,UAL,2298,ORD,EWR,1,C21,C,C82,false,,2023-03-29T11:50,2023-03-29T11:44,,,,,2023-03-29T15:05,2023-03-29T14:35,Boeing 737-800,,,,,,,,e09b72ad-2f79-476e-947b-3301d0fbf957,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,4427d229-a1e2-4955-81fa-9b5c0f103f12,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2023-03-29,UAL,1010,EWR,CLE,C,C101,,C26,false,,2023-03-29T17:29,2023-03-29T18:41,,,,,2023-03-29T19:11,2023-03-29T20:19,Boeing 737-700,,,,,,,,da87523b-bb67-4609-8ca4-9e7c93ecf4a9,b57b4c86-4724-48f1-80be-d7de4036004a,4427d229-a1e2-4955-81fa-9b5c0f103f12,c3e92536-273d-40e5-8464-45836fa4a427,,886c3a0c-c7a3-4205-982f-35cddc765ae1
